wl,fchi1,fchi2,fchi3,fchi4,gray1,gray2,gray3,gray4,pvul1,pvul2,pvul3,pvul4,aurs1,aurs2,aurs3,aurs4,reps1,reps2,reps3,reps4,lats1,lats2,lats3,lats4,ecry1,ecry2,ecry3,ecry4,vrid1,vrid2,vrid3,vrid4,clor1,clor2,clor3,clor4,neus1,neus2,neus3,neus4,prsi1,prsi2,prsi3,prsi4,xyln1,xyln2,xyln3,xyln4,smgg1,smgg2,smgg3,smgg4,smgp1,smgp2,smgp3,smgp4,smgr1,smgr2,smgr3,smgr4,rugo1,rugo2,rugo3,rugo4,pali1,pali2,pali3,pali4,punc1,punc2,punc3,punc4,pind1,pind2,pind3,pind4,pora1,pora2,pora3,pora4,porb1,porb2,porb3,porb4,rina1,rina2,rina3,rina4,roci1,roci2,roci3,roci4,tars1,tars2,tars3,tars4,boid1,boid2,boid3,boid4,brun1,brun2,brun3,brun4,conc1,conc2,conc3,conc4,macl1,macl2,macl3,macl4,anom1,anom2,anom3,anom4,atki1,atki2,atki3,atki4,rayn1,rayn2,rayn3,rayn4,repb1,repb2,repb3,repb4,opal1,opal2,opal3,opal4,rose1,rose2,rose3,rose4,psch1,psch2,psch3,psch4
518,3.865652174,1.350869565,-0.439130435,-0.62826087,10.96695652,11.93608696,10.93391304,12.71391304,32.66869565,30.56869565,27.09391304,23.83869565,40.56869565,38.41347826,29.68304348,30.67956522,1.371304348,1.396956522,-0.17173913,1.585217391,14.05956522,13.77086957,9.799130435,11.8726087,15.8673913,14.31826087,16.01956522,13.40434783,7.03826087,5.979565217,12.81956522,10.53173913,6.323478261,6.183043478,13.10521739,6.04173913,2.605652174,2.906956522,3.957391304,3.280869565,23.39217391,18.99043478,11.9573913,14.95956522,19.3973913,18.89043478,17.6526087,17.64347826,6.206956522,9.276521739,5.554347826,10.27086957,2.090434783,1.882608696,-0.053043478,-0.326521739,3.312173913,3.269565217,-0.466521739,0.207391304,3.766956522,-0.774782609,-0.040434783,1.084347826,11.0773913,27.96043478,10.68086957,12.31043478,4.947826087,3.358695652,5.070434783,5.047826087,11.03434783,12.4626087,11.47130435,13.03869565,11.68043478,12.72086957,11.45956522,17.18695652,3.509565217,3.339130435,3.314782609,3.756086957,21.2626087,18.17695652,21.83521739,23.17391304,11.80565217,14.11608696,11.39217391,12.11043478,8.186086957,8.386521739,23.67347826,12.88043478,1.974347826,1.778695652,2.172608696,3.193478261,0.67,0.08,1.915217391,10.50913043,8.040869565,8.752608696,7.882608696,7.897391304,16.24782609,18.0626087,16.4273913,17.11608696,0.621304348,-0.179130435,0.126521739,1.045652174,3.853478261,5.916521739,7.586521739,5.094347826,6.329130435,3.682608696,7.41173913,9.965217391,4.023043478,4.361304348,4.084347826,6.16173913,26.04,26.24826087,24.38521739,26.11608696,23.60173913,21.56869565,28.44391304,25.08434783,4.737391304,6.632173913,7.222173913,7.125217391
520,3.928695652,1.362608696,-0.426086957,-0.616086957,11.90782609,12.82913043,11.70347826,13.48391304,33.37086957,31.27565217,27.75652174,24.37391304,42.87304348,40.34391304,32.29826087,32.50826087,1.355652174,1.389565217,-0.170869565,1.587391304,14.13913043,13.83,9.909565217,11.94391304,17.36391304,16.05173913,16.87434783,14.81608696,7.543043478,6.76,13.58173913,11.43913043,6.766086957,6.782173913,13.60782609,6.502173913,3.15,3.474782609,4.684347826,3.942608696,24.69913043,20.05434783,12.92826087,16.07434783,20.20217391,19.73608696,18.47347826,18.45565217,6.99,10.29173913,6.349130435,11.11,2.054782609,1.830434783,-0.089565217,-0.34826087,3.352173913,3.31826087,-0.427826087,0.242173913,3.89,-0.725652174,0.046521739,1.179130435,11.4573913,28.2626087,11.0426087,12.72826087,5.653913043,3.917826087,5.766521739,5.746086957,11.79565217,13.29130435,12.1526087,13.92043478,12.05173913,13.08521739,11.82652174,17.60304348,3.649565217,3.478695652,3.450434783,3.913913043,21.26565217,17.99434783,21.94304348,23.36565217,12.26608696,14.58521739,11.88,12.5873913,8.72,8.961304348,24.03086957,13.41913043,2.069565217,1.88173913,2.266521739,3.308695652,0.778695652,0.219565217,2.057826087,10.67130435,8.477826087,9.156956522,8.234347826,8.246086957,16.78304348,18.67434783,17.01521739,17.70608696,0.643913043,-0.145652174,0.157391304,1.070869565,4.623913043,6.983913043,8.656086957,5.935652174,6.933913043,4.2,8.032608696,10.45956522,4.697826087,5.127391304,4.773043478,6.995652174,26.52913043,26.71782609,24.87913043,26.64869565,24.00478261,21.95130435,28.88826087,25.47652174,4.987391304,6.930869565,7.536956522,7.432173913
522,3.982173913,1.372173913,-0.415652174,-0.606521739,12.64130435,13.51521739,12.28217391,14.07043478,33.99956522,31.87130435,28.34,24.80391304,44.29434783,41.55478261,34.01478261,33.69826087,1.343043478,1.385217391,-0.172608696,1.59173913,14.20478261,13.8826087,9.999565217,12.00347826,18.64130435,17.5126087,17.51913043,15.96478261,8.018695652,7.470434783,14.29826087,12.30217391,7.168695652,7.290869565,14.02652174,6.912173913,3.660869565,4.014347826,5.36173913,4.562608696,25.72043478,20.8873913,13.69391304,16.95,20.85130435,20.42217391,19.13652174,19.11304348,7.666086957,11.12695652,7.037391304,11.82,2.032608696,1.798695652,-0.112608696,-0.363478261,3.390869565,3.356956522,-0.393043478,0.273913043,3.99826087,-0.684347826,0.118695652,1.25826087,11.7673913,28.5073913,11.33782609,13.06130435,6.272608696,4.419565217,6.382173913,6.364347826,12.43608696,14.00608696,12.76652174,14.67565217,12.35608696,13.37695652,12.12217391,17.93826087,3.767391304,3.595217391,3.564347826,4.040869565,21.05565217,17.68521739,21.82,23.27652174,12.63304348,14.95956522,12.27086957,12.96826087,9.179565217,9.45826087,24.33347826,13.8726087,2.150434783,1.96173913,2.348695652,3.409565217,0.870869565,0.336521739,2.179130435,10.81130435,8.836086957,9.493478261,8.52826087,8.534347826,17.22,19.17478261,17.49782609,18.18565217,0.658695652,-0.120434783,0.183043478,1.088695652,5.33826087,7.947826087,9.585217391,6.700869565,7.472608696,4.65826087,8.58173913,10.89304348,5.299130435,5.81,5.38826087,7.693913043,26.89173913,27.08434783,25.25869565,27.04565217,24.33217391,22.25173913,29.24521739,25.79347826,5.19,7.171304348,7.793478261,7.677391304
524,4.05,1.384347826,-0.399565217,-0.596086957,13.50478261,14.31565217,12.93478261,14.75043478,34.85434783,32.63608696,29.13434783,25.38478261,45.67695652,42.74956522,35.72217391,34.92173913,1.330434783,1.380869565,-0.175652174,1.597391304,14.28956522,13.95,10.11565217,12.08,20.32043478,19.40217391,18.26826087,17.41086957,8.706521739,8.457826087,15.33869565,13.56304348,7.730434783,7.934782609,14.55869565,7.472608696,4.399565217,4.798695652,6.323043478,5.460434783,26.95217391,21.8926087,14.62,18.00956522,21.66782609,21.28043478,19.9673913,19.93869565,8.566086957,12.18652174,7.95826087,12.74173913,2.012173913,1.771304348,-0.136956522,-0.379565217,3.443478261,3.410434783,-0.347391304,0.316956522,4.13826087,-0.626086957,0.216956522,1.369130435,12.16304348,28.82304348,11.72043478,13.48391304,7.113478261,5.123478261,7.223913043,7.210434783,13.27565217,14.97869565,13.65304348,15.68130435,12.74217391,13.73478261,12.50304348,18.36826087,3.923478261,3.745217391,3.72,4.204782609,20.55869565,17.12956522,21.43478261,22.90782609,13.09,15.43956522,12.75652174,13.43956522,9.799130435,10.11869565,24.74478261,14.47217391,2.263043478,2.066086957,2.458695652,3.548695652,0.993478261,0.49173913,2.344347826,10.99826087,9.295217391,9.933913043,8.912173913,8.913043478,17.78130435,19.81434783,18.11782609,18.8026087,0.676086957,-0.089130435,0.216086957,1.113043478,6.359130435,9.286956522,10.82434783,7.773043478,8.22826087,5.298695652,9.332173913,11.48869565,6.129130435,6.749130435,6.23173913,8.616086957,27.31869565,27.52521739,25.71478261,27.50565217,24.75652174,22.62130435,29.69826087,26.20173913,5.450869565,7.470434783,8.115652174,7.99173913
526,4.119565217,1.4,-0.383478261,-0.586086957,14.28347826,15.02913043,13.49608696,15.35043478,35.74782609,33.38695652,29.97217391,26.02695652,46.74826087,43.70391304,37.02869565,35.92043478,1.320434783,1.38,-0.177391304,1.603913043,14.37913043,14.01652174,10.23652174,12.15869565,22.06,21.32434783,18.94826087,18.84826087,9.499130435,9.543043478,16.54434783,15.03,8.346521739,8.550869565,15.07869565,8.063478261,5.253043478,5.707826087,7.406086957,6.490434783,28.11956522,22.85434783,15.50173913,19.02086957,22.48043478,22.13217391,20.79565217,20.76043478,9.522173913,13.23608696,8.937391304,13.69217391,2.002608696,1.753913043,-0.154782609,-0.392173913,3.500869565,3.472173913,-0.300869565,0.36173913,4.278695652,-0.563913043,0.322608696,1.491304348,12.56478261,29.15173913,12.10695652,13.9173913,8.014347826,5.904347826,8.134782609,8.132608696,14.14826087,16.03695652,14.69391304,16.74,13.13173913,14.08304348,12.90130435,18.8173913,4.086956522,3.899130435,3.886521739,4.372608696,19.84,16.42173913,20.81217391,22.29695652,13.54086957,15.91521739,13.24347826,13.90217391,10.46565217,10.81695652,25.19043478,15.1073913,2.380869565,2.178695652,2.577391304,3.696086957,1.12173913,0.654782609,2.524347826,11.18608696,9.774782609,10.39391304,9.31,9.31173913,18.35652174,20.45956522,18.74956522,19.43304348,0.696956522,-0.057391304,0.245217391,1.139130435,7.514782609,10.76695652,12.14434783,8.966521739,9.084347826,6.03173913,10.16130435,12.14695652,7.04,7.77173913,7.149565217,9.60173913,27.71391304,27.94086957,26.15913043,27.92347826,25.18695652,22.99521739,30.16,26.60869565,5.715652174,7.764347826,8.436956522,8.306521739
528,4.175652174,1.413913043,-0.36826087,-0.573913043,14.82217391,15.51478261,13.87,15.76478261,36.45782609,33.95521739,30.64521739,26.58173913,47.4526087,44.35347826,37.86347826,36.59956522,1.314782609,1.38173913,-0.18,1.61,14.45391304,14.06913043,10.33565217,12.22391304,23.47565217,22.8573913,19.44173913,19.98086957,10.20782609,10.47217391,17.61956522,16.34565217,8.857826087,9.002608696,15.4773913,8.536086957,6.015652174,6.523043478,8.35,7.39826087,29.00478261,23.58478261,16.17217391,19.78869565,23.12434783,22.80086957,21.45347826,21.41304348,10.31913043,14.05086957,9.755652174,14.46347826,1.999565217,1.745652174,-0.164347826,-0.39826087,3.550434783,3.524782609,-0.260869565,0.401304348,4.394347826,-0.512608696,0.408695652,1.590434783,12.89,29.41652174,12.4226087,14.26782609,8.765652174,6.575652174,8.903478261,8.915217391,14.86608696,16.9426087,15.6473913,17.61782609,13.44565217,14.36434783,13.22956522,19.18043478,4.222608696,4.02826087,4.02173913,4.510434783,19.13304348,15.77173913,20.16826087,21.67391304,13.89608696,16.29,13.62869565,14.25956522,11.02695652,11.41130435,25.56391304,15.63869565,2.479130435,2.272608696,2.677826087,3.821304348,1.231304348,0.793478261,2.675652174,11.33347826,10.17652174,10.77826087,9.636956522,9.641304348,18.82695652,20.97652174,19.2626087,19.94695652,0.716956522,-0.035652174,0.266521739,1.160869565,8.53,12.03391304,13.25304348,10.00782609,9.843478261,6.694347826,10.88826087,12.7226087,7.823043478,8.649565217,7.944347826,10.45,28.01347826,28.26,26.4973913,28.23695652,25.52652174,23.29826087,30.53652174,26.9273913,5.927391304,7.997391304,8.690434783,8.547826087
530,4.247826087,1.435217391,-0.349565217,-0.55826087,15.37652174,15.99565217,14.23173913,16.18826087,37.29869565,34.59521739,31.4573913,27.30913043,48.20391304,45.06086957,38.71695652,37.34043478,1.311304348,1.385217391,-0.183913043,1.61826087,14.54695652,14.1373913,10.45956522,12.30913043,25.24043478,24.73391304,19.99347826,21.3573913,11.18695652,11.70217391,19.09086957,18.14347826,9.483043478,9.505652174,15.95217391,9.096956522,7.060434783,7.648695652,9.619130435,8.624782609,30.0426087,24.43782609,16.96043478,20.68782609,23.91652174,23.62173913,22.26347826,22.21217391,11.33565217,15.01391304,10.80434783,15.41913043,2.001304348,1.742608696,-0.169565217,-0.402173913,3.62,3.594347826,-0.205217391,0.453913043,4.546086957,-0.440869565,0.522173913,1.713913043,13.31043478,29.75,12.82565217,14.7173913,9.728695652,7.458695652,9.899130435,9.926956522,15.78173913,18.13869565,16.99652174,18.74217391,13.84217391,14.7173913,13.65173913,19.65304348,4.396956522,4.199130435,4.202173913,4.692173913,18.13695652,14.88173913,19.22391304,20.76695652,14.33478261,16.75391304,14.10869565,14.69826087,11.7626087,12.20608696,26.05695652,16.34043478,2.607826087,2.397391304,2.815652174,3.987391304,1.377391304,0.975652174,2.875652174,11.52,10.7026087,11.28130435,10.06217391,10.06608696,19.42130435,21.62869565,19.91173913,20.60130435,0.746086957,-0.005652174,0.297826087,1.196521739,9.903043478,13.69695652,14.70043478,11.41608696,10.88652174,7.623478261,11.87913043,13.51043478,8.873913043,9.822173913,9.023043478,11.60521739,28.38391304,28.63652174,26.89956522,28.61434783,25.95391304,23.67695652,31.01086957,27.33,6.193913043,8.286956522,8.996521739,8.847391304
532,4.306956522,1.45173913,-0.333043478,-0.543913043,15.71478261,16.27304348,14.43173913,16.44521739,37.91173913,35.03782609,32.05869565,27.89304348,48.73869565,45.56217391,39.29913043,37.85956522,1.310869565,1.38826087,-0.184782609,1.623913043,14.62347826,14.19217391,10.56130435,12.38086957,26.6226087,26.17913043,20.38,22.41565217,12.04304348,12.72956522,20.34652174,19.67652174,9.949565217,9.876086957,16.32217391,9.51,7.965217391,8.635652174,10.69826087,9.668695652,30.81826087,25.06956522,17.54391304,21.35347826,24.53695652,24.2626087,22.89695652,22.83434783,12.14826087,15.71782609,11.65,16.16,2.005217391,1.744782609,-0.169565217,-0.402608696,3.678695652,3.656086957,-0.156956522,0.499565217,4.674347826,-0.380869565,0.619130435,1.818695652,13.65217391,30.02,13.15086957,15.08478261,10.50391304,8.180434783,10.70608696,10.75173913,16.52347826,19.13,18.19608696,19.64652174,14.16782609,15.00869565,14.00086957,20.05173913,4.542173913,4.344347826,4.353913043,4.844782609,17.27347826,14.13173913,18.38478261,19.97043478,14.67956522,17.12695652,14.48652174,15.03956522,12.37956522,12.8873913,26.47434783,16.94173913,2.715217391,2.502608696,2.927826087,4.125217391,1.50173913,1.129130435,3.043478261,11.67347826,11.14391304,11.70217391,10.41434783,10.42173913,19.90173913,22.15608696,20.43304348,21.13608696,0.774347826,0.020869565,0.323478261,1.231304348,11.07913043,15.07652174,15.89913043,12.62086957,11.80173913,8.45,12.74217391,14.19956522,9.774782609,10.8026087,9.956086957,12.60130435,28.67652174,28.91347826,27.20217391,28.91347826,26.29826087,23.98086957,31.39695652,27.66043478,6.406956522,8.515217391,9.231304348,9.085652174
534,4.380869565,1.473478261,-0.313043478,-0.524782609,16,16.48043478,14.57434783,16.66217391,38.57652174,35.49347826,32.72869565,28.58434783,49.33565217,46.12869565,39.94391304,38.43695652,1.309565217,1.39173913,-0.183913043,1.633043478,14.72086957,14.26782609,10.69434783,12.47478261,28.28217391,27.89304348,20.79695652,23.6726087,13.19434783,14.03826087,21.98086957,21.66521739,10.47173913,10.34782609,16.79565217,9.971304348,9.173913043,9.973043478,12.11086957,11.03347826,31.71086957,25.79695652,18.21565217,22.11956522,25.28391304,25.03826087,23.67086957,23.59217391,13.1326087,16.48565217,12.68521739,17.03391304,2.015652174,1.75173913,-0.16173913,-0.4,3.75826087,3.741304348,-0.09,0.564782609,4.845652174,-0.302173913,0.746956522,1.96,14.08826087,30.35869565,13.55478261,15.54826087,11.46478261,9.087391304,11.70608696,11.78347826,17.44086957,20.38913043,19.82826087,20.75608696,14.59608696,15.39782609,14.45304348,20.56826087,4.724782609,4.534347826,4.549130435,5.042173913,16.14913043,13.17434783,17.2673913,18.91043478,15.10391304,17.58478261,14.95043478,15.45826087,13.18782609,13.80521739,27.03043478,17.74869565,2.856956522,2.640434783,3.074782609,4.305217391,1.669130435,1.327391304,3.264347826,11.86782609,11.7173913,12.25043478,10.87304348,10.88173913,20.50913043,22.82347826,21.09608696,21.81391304,0.811304348,0.056086957,0.358695652,1.277391304,12.63,16.82391304,17.44130435,14.20521739,13.03956522,9.589130435,13.91,15.1373913,10.97304348,12.06086957,11.21347826,13.91304348,29.03217391,29.2326087,27.56434783,29.29347826,26.73043478,24.3626087,31.87869565,28.07086957,6.665652174,8.795217391,9.516521739,9.374347826
536,4.457826087,1.496956522,-0.29,-0.50173913,16.12913043,16.53608696,14.5973913,16.76608696,39.12217391,35.83565217,33.30173913,29.21130435,49.87086957,46.63695652,40.53130435,38.96130435,1.307826087,1.394347826,-0.182608696,1.644782609,14.81913043,14.34913043,10.83086957,12.57391304,29.85086957,29.47608696,21.14347826,24.85173913,14.41173913,15.32347826,23.63565217,23.68,10.92130435,10.90217391,17.31782609,10.38869565,10.4573913,11.40434783,13.5673913,12.44304348,32.51652174,26.45347826,18.82304348,22.81391304,25.99913043,25.78652174,24.42695652,24.33391304,14.04043478,17.10652174,13.66043478,17.81826087,2.031304348,1.764782609,-0.147826087,-0.392608696,3.844782609,3.831304348,-0.013043478,0.64173913,5.020434783,-0.219565217,0.876086957,2.106956522,14.53043478,30.69869565,13.96173913,16.00695652,12.39,9.970869565,12.6726087,12.78,18.31913043,21.62826087,21.57086957,21.82086957,15.04565217,15.82,14.92652174,21.09826087,4.908695652,4.728695652,4.74826087,5.247391304,15.00608696,12.21478261,16.12086957,17.81565217,15.51695652,18.03826087,15.40086957,15.86,14.04434783,14.79695652,27.63956522,18.61347826,3.009565217,2.78,3.225652174,4.494347826,1.843913043,1.537826087,3.491304348,12.06869565,12.31347826,12.82086957,11.35652174,11.35956522,21.12695652,23.50869565,21.77043478,22.5,0.843043478,0.09,0.399130435,1.317826087,14.23695652,18.55086957,19.01521739,15.85217391,14.36956522,10.83434783,15.16086957,16.15347826,12.23782609,13.32347826,12.55826087,15.26347826,29.37130435,29.52391304,27.89173913,29.68478261,27.16434783,24.73913043,32.36434783,28.48086957,6.916086957,9.063478261,9.785217391,9.650869565
538,4.52173913,1.516956522,-0.272173913,-0.484347826,16.12695652,16.47869565,14.52956522,16.76652174,39.46434783,36.03,33.68434783,29.6526087,50.26130435,47.00652174,40.9673913,39.34956522,1.306086957,1.395652174,-0.18,1.655217391,14.89913043,14.41826087,10.94,12.65304348,31.02086957,30.63304348,21.37173913,25.72869565,15.40782609,16.28608696,24.93608696,25.25565217,11.24434783,11.46478261,17.79565217,10.71869565,11.52217391,12.58565217,14.73521739,13.58608696,33.09347826,26.92826087,19.25608696,23.31391304,26.54782609,26.3673913,25.01173913,24.90913043,14.68652174,17.48652174,14.36695652,18.35913043,2.049130435,1.781304348,-0.134347826,-0.385652174,3.92,3.906521739,0.052608696,0.707391304,5.165217391,-0.149130435,0.985217391,2.234347826,14.88695652,30.9773913,14.29173913,16.37782609,13.09130435,10.64086957,13.4073913,13.53434783,18.98347826,22.5826087,23.01043478,22.62521739,15.42391304,16.18608696,15.32521739,21.54565217,5.063043478,4.892608696,4.913478261,5.42173913,14.1026087,11.46695652,15.21304348,16.94304348,15.84391304,18.40304348,15.75782609,16.1773913,14.77434783,15.63652174,28.18565217,19.35086957,3.14173913,2.90173913,3.353478261,4.653478261,1.990434783,1.71826087,3.682173913,12.23521739,12.81043478,13.29782609,11.76086957,11.75826087,21.6326087,24.07086957,22.3173913,23.05565217,0.868695652,0.120434783,0.432608696,1.352608696,15.54173913,19.88956522,20.28173913,17.19217391,15.49086957,11.90130435,16.21478261,17.01608696,13.28565217,14.30695652,13.67956522,16.31913043,29.63086957,29.73347826,28.13521739,29.99869565,27.5173913,25.03913043,32.75652174,28.81478261,7.116086957,9.27,9.991304348,9.86173913
540,4.605217391,1.542173913,-0.24826087,-0.460434783,15.99826087,16.28869565,14.34826087,16.67217391,39.77086957,36.2,34.06304348,30.11826087,50.71086957,47.43173913,41.4826087,39.79869565,1.30173913,1.394782609,-0.175652174,1.668695652,15.00434783,14.50521739,11.08173913,12.7573913,32.36130435,31.93695652,21.59695652,26.73434783,16.64130435,17.34782609,26.46869565,27.09434783,11.65434783,12.38826087,18.49608696,11.18347826,12.87043478,14.05173913,16.13478261,15,33.7326087,27.45608696,19.73086957,23.86913043,27.20217391,27.06608696,25.71695652,25.60217391,15.36826087,17.80434783,15.12826087,18.9126087,2.079130435,1.806521739,-0.112173913,-0.373913043,4.018695652,4.004782609,0.138695652,0.797391304,5.352173913,-0.062173913,1.126521739,2.399130435,15.33347826,31.3273913,14.70695652,16.8426087,13.89,11.40913043,14.24521739,14.39565217,19.74826087,23.70043478,24.8126087,23.53869565,15.91913043,16.68043478,15.84043478,22.11521739,5.267391304,5.104782609,5.123913043,5.644782609,13.00391304,10.57130435,14.11565217,15.88043478,16.2473913,18.85434783,16.19347826,16.56608696,15.74608696,16.7173913,28.9473913,20.31956522,3.315652174,3.063478261,3.517391304,4.860869565,2.182173913,1.956086957,3.93,12.44434783,13.45130435,13.91869565,12.28478261,12.27608696,22.27434783,24.78086957,23.00782609,23.7573913,0.904347826,0.154347826,0.476521739,1.395652174,17.15434783,21.46478261,21.83,18.85173913,16.94521739,13.31086957,17.58173913,18.14652174,14.60217391,15.44521739,15.09869565,17.5326087,29.93,29.97086957,28.41521739,30.38391304,27.9626087,25.41652174,33.25652174,29.22956522,7.365652174,9.512173913,10.2426087,10.11347826
542,4.673913043,1.562173913,-0.226521739,-0.441304348,15.8026087,16.05130435,14.13695652,16.53,39.92086957,36.29521739,34.29521739,30.42217391,51.03695652,47.75391304,41.87608696,40.13782609,1.295652174,1.390869565,-0.173043478,1.678695652,15.09,14.57695652,11.2,12.84695652,33.33217391,32.86826087,21.73217391,27.46869565,17.58347826,18.04826087,27.57086957,28.39130435,12.03695652,13.3326087,19.14695652,11.64826087,13.92826087,15.15695652,17.14782609,16.07391304,34.17869565,27.82913043,20.06304348,24.25782609,27.69565217,27.59565217,26.26347826,26.13782609,15.79652174,17.92869565,15.62043478,19.25347826,2.106086957,1.829565217,-0.086956522,-0.362608696,4.102608696,4.083913043,0.213043478,0.875652174,5.506521739,0.009565217,1.242608696,2.534347826,15.70130435,31.61478261,15.04565217,17.22217391,14.44695652,11.95304348,14.83130435,14.99869565,20.29565217,24.51173913,26.21913043,24.17869565,16.33521739,17.10608696,16.26434783,22.57173913,5.437391304,5.277391304,5.297826087,5.826086957,12.16956522,9.892608696,13.28347826,15.06,16.57173913,19.20521739,16.5373913,16.86652174,16.57304348,17.58347826,29.62173913,21.11521739,3.462608696,3.199565217,3.654782609,5.030869565,2.343478261,2.154782609,4.13826087,12.61217391,13.9826087,14.43130435,12.71956522,12.69913043,22.79565217,25.3573913,23.57434783,24.32391304,0.933913043,0.186086957,0.517391304,1.431304348,18.38913043,22.61217391,23.00695652,20.1326087,18.13086957,14.48782609,18.69956522,19.08565217,15.61869565,16.24565217,16.20782609,18.36478261,30.15043478,30.15173913,28.62347826,30.68086957,28.32086957,25.72347826,33.66478261,29.55391304,7.563043478,9.697391304,10.43869565,10.3073913
544,4.764782609,1.592608696,-0.192173913,-0.415217391,15.46,15.66304348,13.80347826,16.27478261,40.01956522,36.38826087,34.51782609,30.7273913,51.4173913,48.13913043,42.35347826,40.54695652,1.289130435,1.383913043,-0.172608696,1.69173913,15.20086957,14.66913043,11.35043478,12.96695652,34.41869565,33.88478261,21.85173913,28.29652174,18.65347826,18.7126087,28.71086957,29.69826087,12.65608696,14.76652174,20.06782609,12.41304348,15.16565217,16.37347826,18.21086957,17.27869565,34.66217391,28.24173913,20.42478261,24.67956522,28.28043478,28.22217391,26.91956522,26.78304348,16.17130435,17.92913043,16.07434783,19.54521739,2.145652174,1.866956522,-0.050869565,-0.344347826,4.219130435,4.187826087,0.312173913,0.980869565,5.704347826,0.104782609,1.39826087,2.709130435,16.17434783,31.98782609,15.48217391,17.70695652,15.00869565,12.5126087,15.4373913,15.61956522,20.89347826,25.40086957,27.87913043,24.85913043,16.87565217,17.66391304,16.80217391,23.14695652,5.664782609,5.504782609,5.526956522,6.066956522,11.19782609,9.101304348,12.32043478,14.09782609,16.97652174,19.63956522,16.96782609,17.22695652,17.66130435,18.64608696,30.52956522,22.12043478,3.658695652,3.379565217,3.840434783,5.250434783,2.550434783,2.414347826,4.414347826,12.83565217,14.67391304,15.09695652,13.27913043,13.24478261,23.46478261,26.09304348,24.29869565,25.04521739,0.97826087,0.236086957,0.57173913,1.478695652,19.8126087,23.86869565,24.34608696,21.62391304,19.62826087,16.00043478,20.11217391,20.28782609,16.79304348,17.04695652,17.49434783,19.15043478,30.40869565,30.37304348,28.8673913,31.0326087,28.77304348,26.12130435,34.18956522,29.9626087,7.812608696,9.922173913,10.67478261,10.5373913
546,4.860434783,1.633043478,-0.154782609,-0.389130435,15.02521739,15.19347826,13.40913043,15.9526087,40.06434783,36.48130435,34.69782609,30.9773913,51.77869565,48.50391304,42.82347826,40.9473913,1.285217391,1.375652174,-0.173913043,1.703043478,15.32086957,14.76782609,11.50826087,13.09391304,35.36478261,34.75217391,21.92478261,29.02565217,19.54478261,19.14565217,29.51782609,30.57304348,13.50521739,16.43304348,21.08347826,13.42956522,16.23565217,17.33695652,18.99086957,18.27826087,35.06565217,28.59826087,20.73434783,25.03695652,28.83173913,28.80913043,27.5426087,27.39608696,16.36304348,17.77173913,16.34173913,19.69130435,2.191304348,1.914782609,-0.01,-0.325217391,4.352173913,4.30173913,0.416956522,1.093913043,5.914347826,0.206086957,1.567391304,2.897826087,16.66913043,32.39434783,15.93869565,18.21652174,15.39173913,12.91347826,15.87478261,16.06521739,21.39956522,26.14391304,29.38434783,25.40347826,17.44173913,18.25391304,17.34956522,23.74130435,5.913043478,5.756521739,5.773913043,6.326521739,10.3173913,8.393913043,11.4673913,13.22434783,17.3873913,20.08086957,17.40217391,17.58608696,18.80173913,19.68173913,31.48782609,23.13521739,3.870869565,3.574782609,4.051304348,5.482173913,2.769130435,2.687826087,4.715652174,13.07695652,15.40304348,15.80173913,13.85869565,13.8173913,24.16347826,26.85043478,25.04695652,25.79782609,1.036956522,0.296956522,0.63,1.541304348,21.05826087,24.88695652,25.48,22.9273913,21.12130435,17.52782609,21.53130435,21.51,17.79826087,17.58130435,18.60043478,19.58565217,30.66521739,30.60434783,29.11608696,31.38086957,29.24608696,26.53826087,34.73391304,30.39304348,8.07,10.14434783,10.90913043,10.76173913
